m1,rule1,link,m2,rule2,n1,n2,s1,s2,j
1,high_cholesterol diabetes high_rbc,or,3,drug_use smoking heart_failure,2,2,0.695,0.7672222222222222,0.4622222222222221
1,drug_use high_rbc,or,3,high_cholesterol smoking alcohol_use diabetes sedentary,2,2,0.7,0.7622222222222222,0.4622222222222221
1,smoking heart_failure high_rbc,or,3,alcohol_use diabetes sedentary,2,2,0.745,0.7172222222222222,0.4622222222222221
1,heart_failure alcohol_use high_rbc,or,3,high_cholesterol drug_use diabetes sedentary,2,2,0.72,0.7416666666666667,0.46166666666666667
1,drug_use smoking heart_failure,or,3,high_cholesterol alcohol_use high_rbc sedentary,2,2,0.695,0.7666666666666667,0.46166666666666667
1,high_rbc sedentary,or,3,high_cholesterol drug_use smoking heart_failure diabetes,2,2,0.715,0.7466666666666667,0.46166666666666667
1,high_cholesterol drug_use,or,3,smoking heart_failure alcohol_use high_rbc,2,2,0.625,0.8366666666666667,0.46166666666666667
1,high_cholesterol drug_use,or,3,smoking heart_failure high_rbc,2,2,0.62,0.8416666666666667,0.46166666666666667
1,smoking heart_failure high_rbc,or,3,high_cholesterol drug_use alcohol_use diabetes,2,2,0.745,0.7166666666666667,0.46166666666666667
1,drug_use heart_failure sedentary,or,3,high_cholesterol smoking diabetes high_rbc,2,2,0.69,0.7716666666666666,0.46166666666666645
1,drug_use heart_failure sedentary,or,3,high_cholesterol smoking alcohol_use diabetes high_rbc,2,2,0.69,0.7716666666666666,0.46166666666666645
1,alcohol_use high_rbc sedentary,or,3,high_cholesterol drug_use smoking diabetes,2,2,0.72,0.7411111111111112,0.46111111111111125
1,smoking heart_failure high_rbc,or,3,high_cholesterol alcohol_use diabetes sedentary,2,2,0.745,0.7161111111111111,0.46111111111111125
1,smoking heart_failure high_rbc,or,3,drug_use alcohol_use diabetes sedentary,2,2,0.745,0.7161111111111111,0.46111111111111125
1,high_cholesterol drug_use alcohol_use,or,3,smoking heart_failure high_rbc,2,2,0.635,0.8261111111111111,0.46111111111111125
1,alcohol_use high_rbc,or,3,high_cholesterol drug_use smoking heart_failure sedentary,2,2,0.695,0.7661111111111111,0.461111111111111
1,high_cholesterol smoking heart_failure alcohol_use,or,3,drug_use diabetes high_rbc sedentary,2,2,0.695,0.7661111111111111,0.461111111111111
1,high_rbc sedentary,or,3,high_cholesterol drug_use smoking heart_failure alcohol_use,2,2,0.715,0.7461111111111111,0.461111111111111
1,high_cholesterol alcohol_use high_rbc,or,3,drug_use smoking heart_failure,2,2,0.7,0.7605555555555555,0.4605555555555556
1,drug_use diabetes high_rbc,or,3,smoking heart_failure alcohol_use sedentary,2,2,0.71,0.7505555555555555,0.4605555555555556
1,high_cholesterol alcohol_use high_rbc,or,3,drug_use smoking heart_failure diabetes,2,2,0.7,0.7605555555555555,0.4605555555555556
1,alcohol_use high_rbc sedentary,or,3,high_cholesterol drug_use smoking heart_failure,2,2,0.72,0.7405555555555555,0.4605555555555556
1,smoking heart_failure high_rbc,or,3,high_cholesterol drug_use diabetes sedentary,2,2,0.745,0.7155555555555555,0.4605555555555556
1,drug_use heart_failure alcohol_use,or,3,smoking high_rbc sedentary,2,2,0.655,0.8055555555555556,0.4605555555555556
1,high_cholesterol smoking high_rbc,or,3,drug_use heart_failure alcohol_use diabetes sedentary,2,2,0.735,0.7255555555555555,0.4605555555555556
1,heart_failure alcohol_use high_rbc,or,3,high_cholesterol smoking diabetes sedentary,2,2,0.72,0.7405555555555555,0.4605555555555556
1,smoking heart_failure high_rbc,or,3,high_cholesterol drug_use alcohol_use sedentary,2,2,0.745,0.7155555555555555,0.4605555555555556
1,high_cholesterol smoking high_rbc,or,3,drug_use heart_failure alcohol_use sedentary,2,2,0.735,0.7255555555555555,0.4605555555555556
1,high_cholesterol diabetes high_rbc,or,3,drug_use heart_failure sedentary,2,2,0.695,0.7655555555555555,0.4605555555555556
1,drug_use heart_failure,or,3,high_cholesterol smoking diabetes sedentary,2,2,0.645,0.8155555555555556,0.4605555555555556
1,alcohol_use high_rbc sedentary,or,3,high_cholesterol drug_use smoking heart_failure diabetes,2,2,0.72,0.74,0.45999999999999996
1,high_cholesterol drug_use,or,3,smoking heart_failure alcohol_use diabetes high_rbc,2,2,0.625,0.835,0.45999999999999996
1,smoking heart_failure high_rbc,or,3,high_cholesterol drug_use alcohol_use diabetes sedentary,2,2,0.745,0.715,0.45999999999999996
1,drug_use alcohol_use high_rbc,or,3,smoking heart_failure sedentary,2,2,0.705,0.755,0.45999999999999996
1,high_cholesterol drug_use alcohol_use,or,3,smoking heart_failure diabetes high_rbc sedentary,2,2,0.645,0.815,0.45999999999999996
1,high_cholesterol smoking alcohol_use high_rbc,or,3,drug_use heart_failure diabetes sedentary,2,2,0.74,0.72,0.45999999999999996
1,drug_use high_rbc,or,3,heart_failure alcohol_use diabetes sedentary,2,2,0.695,0.765,0.45999999999999996
1,drug_use heart_failure,or,3,high_cholesterol alcohol_use diabetes high_rbc,2,2,0.64,0.82,0.45999999999999996
1,drug_use high_rbc,or,3,heart_failure alcohol_use sedentary,2,2,0.695,0.765,0.45999999999999996
1,high_rbc,or,3,high_cholesterol drug_use smoking diabetes sedentary,2,2,0.675,0.7844444444444445,0.45944444444444454
1,high_cholesterol drug_use alcohol_use,or,3,smoking heart_failure diabetes high_rbc,2,2,0.635,0.8244444444444444,0.4594444444444443
1,drug_use heart_failure diabetes,or,3,high_cholesterol alcohol_use high_rbc sedentary,2,2,0.66,0.7994444444444444,0.4594444444444443
1,high_cholesterol alcohol_use high_rbc,or,3,drug_use heart_failure diabetes sedentary,2,2,0.7,0.7594444444444445,0.4594444444444443
1,diabetes high_rbc,or,3,high_cholesterol drug_use smoking heart_failure sedentary,2,2,0.69,0.7694444444444445,0.4594444444444443
1,high_cholesterol alcohol_use high_rbc,or,3,drug_use heart_failure sedentary,2,2,0.7,0.7594444444444445,0.4594444444444443
1,high_cholesterol diabetes high_rbc,or,3,drug_use smoking heart_failure alcohol_use,2,2,0.695,0.7644444444444445,0.4594444444444443
1,drug_use heart_failure,or,3,high_cholesterol smoking alcohol_use sedentary,2,2,0.645,0.8144444444444444,0.4594444444444443
1,high_cholesterol diabetes high_rbc,or,3,drug_use smoking alcohol_use,2,2,0.69,0.7694444444444445,0.4594444444444443
1,heart_failure diabetes high_rbc,or,3,drug_use smoking alcohol_use sedentary,2,2,0.72,0.7394444444444445,0.4594444444444443
1,high_rbc,or,3,drug_use smoking heart_failure diabetes sedentary,2,2,0.675,0.7838888888888889,0.4588888888888889
1,drug_use alcohol_use high_rbc,or,3,high_cholesterol heart_failure diabetes sedentary,2,2,0.705,0.7538888888888889,0.4588888888888889
1,drug_use smoking heart_failure,or,3,alcohol_use diabetes high_rbc,2,2,0.69,0.7688888888888888,0.4588888888888887
1,drug_use smoking heart_failure,or,3,alcohol_use diabetes sedentary,2,2,0.69,0.7688888888888888,0.4588888888888887
1,high_cholesterol smoking high_rbc sedentary,or,3,drug_use heart_failure alcohol_use diabetes,2,2,0.755,0.7033333333333334,0.4583333333333335
1,drug_use smoking high_rbc,or,3,high_cholesterol heart_failure diabetes sedentary,2,2,0.735,0.7233333333333334,0.4583333333333335
1,drug_use heart_failure sedentary,or,3,high_cholesterol smoking alcohol_use high_rbc,2,2,0.685,0.7733333333333333,0.4583333333333335
1,drug_use heart_failure alcohol_use,or,3,smoking diabetes high_rbc sedentary,2,2,0.655,0.8033333333333333,0.4583333333333335
1,high_cholesterol diabetes high_rbc,or,3,drug_use alcohol_use sedentary,2,2,0.69,0.7683333333333333,0.45833333333333326
1,high_cholesterol diabetes high_rbc,or,3,drug_use heart_failure alcohol_use,2,2,0.69,0.7683333333333333,0.45833333333333326
1,drug_use smoking heart_failure,or,3,alcohol_use high_rbc sedentary,2,2,0.69,0.7683333333333333,0.45833333333333326
1,drug_use diabetes high_rbc,or,3,high_cholesterol heart_failure alcohol_use sedentary,2,2,0.705,0.7533333333333333,0.45833333333333326
1,high_rbc sedentary,or,3,high_cholesterol drug_use smoking alcohol_use,2,2,0.71,0.7483333333333333,0.45833333333333326
1,drug_use diabetes high_rbc,or,3,smoking heart_failure alcohol_use,2,2,0.7,0.7583333333333333,0.45833333333333326
1,high_rbc sedentary,or,3,high_cholesterol drug_use smoking,2,2,0.71,0.7483333333333333,0.45833333333333326
1,drug_use smoking heart_failure,or,3,high_cholesterol alcohol_use diabetes sedentary,2,2,0.69,0.7683333333333333,0.45833333333333326
1,drug_use high_rbc,or,3,high_cholesterol smoking alcohol_use sedentary,2,2,0.695,0.7633333333333333,0.45833333333333326
1,high_cholesterol drug_use,or,3,smoking heart_failure alcohol_use high_rbc sedentary,2,2,0.635,0.8227777777777778,0.45777777777777784
1,drug_use heart_failure,or,3,alcohol_use diabetes high_rbc,2,2,0.635,0.8227777777777778,0.45777777777777784
1,high_cholesterol diabetes high_rbc,or,3,smoking heart_failure alcohol_use,2,2,0.69,0.7677777777777778,0.45777777777777784
1,high_cholesterol alcohol_use high_rbc,or,3,drug_use smoking diabetes,2,2,0.695,0.7627777777777778,0.45777777777777784
1,high_cholesterol alcohol_use high_rbc,or,3,drug_use heart_failure diabetes,2,2,0.695,0.7627777777777778,0.45777777777777784
1,high_cholesterol alcohol_use high_rbc,or,3,drug_use diabetes sedentary,2,2,0.695,0.7627777777777778,0.45777777777777784
1,high_cholesterol alcohol_use high_rbc,or,3,smoking heart_failure diabetes,2,2,0.695,0.7627777777777778,0.45777777777777784
1,high_cholesterol alcohol_use high_rbc,or,3,smoking diabetes sedentary,2,2,0.695,0.7627777777777778,0.45777777777777784
1,high_rbc,or,3,high_cholesterol drug_use smoking heart_failure,2,2,0.67,0.7877777777777778,0.45777777777777784
1,high_rbc,or,3,high_cholesterol drug_use smoking diabetes,2,2,0.665,0.7927777777777778,0.45777777777777784
1,heart_failure high_rbc,or,3,high_cholesterol drug_use alcohol_use,2,2,0.705,0.7527777777777778,0.45777777777777784
1,high_cholesterol drug_use diabetes,or,3,smoking heart_failure high_rbc,2,2,0.63,0.8277777777777777,0.45777777777777784
1,high_cholesterol alcohol_use high_rbc,or,3,heart_failure diabetes sedentary,2,2,0.695,0.7627777777777778,0.45777777777777784
1,heart_failure high_rbc,or,3,high_cholesterol alcohol_use sedentary,2,2,0.705,0.7527777777777778,0.45777777777777784
1,heart_failure high_rbc,or,3,drug_use smoking alcohol_use,2,2,0.705,0.7527777777777778,0.45777777777777784
1,heart_failure high_rbc,or,3,high_cholesterol smoking alcohol_use,2,2,0.705,0.7527777777777778,0.45777777777777784
1,drug_use heart_failure,or,3,high_cholesterol smoking alcohol_use diabetes sedentary,2,2,0.645,0.8127777777777778,0.45777777777777784
1,high_rbc,or,3,high_cholesterol smoking heart_failure sedentary,2,2,0.675,0.7827777777777778,0.45777777777777784
1,high_cholesterol heart_failure diabetes,or,3,drug_use smoking high_rbc sedentary,2,2,0.65,0.8072222222222222,0.4572222222222222
1,high_cholesterol drug_use smoking,or,3,alcohol_use diabetes sedentary,2,2,0.675,0.7822222222222223,0.4572222222222222
1,high_cholesterol drug_use smoking,or,3,alcohol_use diabetes high_rbc,2,2,0.675,0.7822222222222223,0.4572222222222222
1,high_cholesterol drug_use smoking,or,3,heart_failure alcohol_use diabetes,2,2,0.675,0.7822222222222223,0.4572222222222222
1,high_cholesterol drug_use diabetes,or,3,smoking heart_failure high_rbc sedentary,2,2,0.64,0.8172222222222222,0.4572222222222222
1,drug_use diabetes high_rbc,or,3,smoking alcohol_use sedentary,2,2,0.7,0.7572222222222222,0.4572222222222222
1,heart_failure high_rbc,or,3,high_cholesterol smoking alcohol_use diabetes,2,2,0.705,0.7522222222222222,0.4572222222222222
1,drug_use heart_failure alcohol_use,or,3,smoking diabetes sedentary,2,2,0.645,0.8122222222222222,0.4572222222222222
1,heart_failure high_rbc,or,3,drug_use smoking alcohol_use diabetes,2,2,0.705,0.7522222222222222,0.4572222222222222
1,drug_use heart_failure,or,3,high_cholesterol high_rbc sedentary,2,2,0.64,0.8172222222222222,0.4572222222222222
1,drug_use heart_failure alcohol_use,or,3,smoking diabetes high_rbc,2,2,0.645,0.8122222222222222,0.4572222222222222
1,heart_failure high_rbc,or,3,drug_use alcohol_use sedentary,2,2,0.705,0.7522222222222222,0.4572222222222222
1,high_rbc,or,3,high_cholesterol drug_use smoking heart_failure diabetes,2,2,0.67,0.7866666666666666,0.45666666666666655
1,drug_use heart_failure,or,3,high_cholesterol smoking alcohol_use diabetes,2,2,0.635,0.8216666666666667,0.45666666666666655
1,high_cholesterol drug_use smoking,or,3,heart_failure diabetes high_rbc,2,2,0.675,0.7816666666666666,0.45666666666666655
1,heart_failure high_rbc,or,3,high_cholesterol drug_use alcohol_use diabetes,2,2,0.705,0.7516666666666667,0.45666666666666655
1,drug_use smoking high_rbc,or,3,high_cholesterol heart_failure alcohol_use sedentary,2,2,0.735,0.7216666666666667,0.45666666666666655
1,drug_use smoking heart_failure,or,3,diabetes high_rbc sedentary,2,2,0.69,0.7666666666666667,0.45666666666666655
1,high_rbc,or,3,high_cholesterol drug_use smoking alcohol_use diabetes,2,2,0.665,0.7916666666666666,0.45666666666666655
1,drug_use alcohol_use high_rbc,or,3,smoking heart_failure diabetes,2,2,0.7,0.7566666666666667,0.45666666666666655
1,high_cholesterol diabetes high_rbc,or,3,smoking alcohol_use sedentary,2,2,0.69,0.7666666666666667,0.45666666666666655
1,high_cholesterol drug_use smoking,or,3,heart_failure diabetes sedentary,2,2,0.675,0.7816666666666666,0.45666666666666655
1,heart_failure high_rbc sedentary,or,3,high_cholesterol drug_use alcohol_use diabetes,2,2,0.735,0.7211111111111111,0.45611111111111113
1,heart_failure high_rbc sedentary,or,3,high_cholesterol smoking alcohol_use diabetes,2,2,0.735,0.7211111111111111,0.45611111111111113
1,heart_failure diabetes high_rbc,or,3,high_cholesterol drug_use alcohol_use sedentary,2,2,0.715,0.7411111111111112,0.45611111111111113
1,drug_use heart_failure,or,3,high_cholesterol alcohol_use diabetes sedentary,2,2,0.635,0.8211111111111111,0.45611111111111113
1,drug_use smoking high_rbc,or,3,heart_failure alcohol_use diabetes,2,2,0.73,0.7261111111111112,0.45611111111111113
1,drug_use smoking high_rbc,or,3,heart_failure diabetes sedentary,2,2,0.73,0.7261111111111112,0.45611111111111113
1,drug_use smoking high_rbc,or,3,alcohol_use diabetes sedentary,2,2,0.73,0.7261111111111112,0.45611111111111113
1,heart_failure high_rbc sedentary,or,3,drug_use smoking alcohol_use diabetes,2,2,0.735,0.7211111111111111,0.45611111111111113
1,high_rbc,or,3,high_cholesterol smoking heart_failure diabetes sedentary,2,2,0.675,0.7811111111111111,0.45611111111111113
1,high_cholesterol drug_use alcohol_use sedentary,or,3,smoking heart_failure diabetes high_rbc,2,2,0.67,0.7861111111111111,0.45611111111111113
1,heart_failure alcohol_use,or,3,high_cholesterol drug_use smoking high_rbc sedentary,2,2,0.635,0.8211111111111111,0.45611111111111113
1,drug_use smoking heart_failure,or,3,alcohol_use diabetes high_rbc sedentary,2,2,0.69,0.7661111111111111,0.4561111111111109
1,heart_failure high_rbc,or,3,smoking alcohol_use sedentary,2,2,0.705,0.7511111111111111,0.4561111111111109
1,heart_failure high_rbc,or,3,drug_use alcohol_use diabetes sedentary,2,2,0.705,0.7511111111111111,0.4561111111111109
1,heart_failure high_rbc,or,3,high_cholesterol alcohol_use diabetes sedentary,2,2,0.705,0.7511111111111111,0.4561111111111109
1,drug_use heart_failure,or,3,smoking alcohol_use high_rbc sedentary,2,2,0.645,0.8105555555555556,0.4555555555555557
1,drug_use heart_failure,or,3,smoking diabetes high_rbc sedentary,2,2,0.645,0.8105555555555556,0.4555555555555557
1,high_rbc,or,3,high_cholesterol drug_use smoking sedentary,2,2,0.67,0.7855555555555556,0.4555555555555557
1,high_cholesterol heart_failure alcohol_use,or,3,drug_use smoking high_rbc,2,2,0.63,0.8255555555555556,0.4555555555555557
1,drug_use heart_failure,or,3,high_cholesterol diabetes high_rbc,2,2,0.635,0.8205555555555556,0.4555555555555557
1,high_cholesterol drug_use smoking,or,3,alcohol_use high_rbc sedentary,2,2,0.675,0.7805555555555556,0.4555555555555557
1,smoking high_rbc,or,3,high_cholesterol heart_failure sedentary,2,2,0.715,0.7405555555555555,0.4555555555555555
1,heart_failure high_rbc,or,3,smoking alcohol_use diabetes sedentary,2,2,0.705,0.7505555555555555,0.4555555555555555
1,drug_use diabetes high_rbc,or,3,high_cholesterol smoking heart_failure alcohol_use,2,2,0.7,0.7555555555555555,0.4555555555555555
1,diabetes high_rbc sedentary,or,3,high_cholesterol drug_use smoking alcohol_use,2,2,0.715,0.7405555555555555,0.4555555555555555
1,drug_use smoking high_rbc,or,3,high_cholesterol heart_failure alcohol_use diabetes sedentary,2,2,0.735,0.7205555555555555,0.4555555555555555
1,high_cholesterol diabetes high_rbc,or,3,drug_use heart_failure alcohol_use sedentary,2,2,0.695,0.7605555555555555,0.4555555555555555
1,high_cholesterol drug_use alcohol_use diabetes,or,3,smoking heart_failure high_rbc sedentary,2,2,0.65,0.805,0.45500000000000007
1,drug_use diabetes high_rbc,or,3,heart_failure alcohol_use sedentary,2,2,0.7,0.755,0.45500000000000007
1,diabetes high_rbc sedentary,or,3,high_cholesterol drug_use smoking heart_failure,2,2,0.715,0.74,0.45500000000000007
1,high_cholesterol diabetes high_rbc,or,3,heart_failure alcohol_use sedentary,2,2,0.69,0.765,0.45500000000000007
1,drug_use heart_failure alcohol_use,or,3,diabetes high_rbc sedentary,2,2,0.645,0.81,0.45500000000000007
1,high_rbc,or,3,drug_use smoking heart_failure sedentary,2,2,0.67,0.785,0.45500000000000007
1,high_cholesterol smoking heart_failure,or,3,drug_use high_rbc sedentary,2,2,0.68,0.775,0.45500000000000007
1,high_cholesterol heart_failure alcohol_use sedentary,or,3,drug_use smoking diabetes high_rbc,2,2,0.68,0.775,0.45500000000000007
1,high_cholesterol drug_use smoking,or,3,heart_failure alcohol_use high_rbc,2,2,0.675,0.78,0.45500000000000007
1,high_cholesterol drug_use smoking,or,3,diabetes high_rbc sedentary,2,2,0.675,0.7794444444444445,0.45444444444444443
1,drug_use alcohol_use high_rbc,or,3,high_cholesterol smoking heart_failure diabetes,2,2,0.7,0.7544444444444445,0.45444444444444443
1,high_cholesterol drug_use smoking,or,3,heart_failure alcohol_use diabetes high_rbc,2,2,0.675,0.7794444444444445,0.45444444444444443
1,high_cholesterol smoking diabetes high_rbc,or,3,drug_use heart_failure alcohol_use sedentary,2,2,0.735,0.7194444444444444,0.45444444444444443
1,drug_use heart_failure,or,3,smoking alcohol_use diabetes high_rbc,2,2,0.635,0.8194444444444444,0.45444444444444443
